anime_id,genre
13681,Comedy
19731,Fantasy
3768,Shounen
980,Comedy
11049,Fantasy
1500,Drama
10594,Romance
33247,Romance
9566,Sci-Fi
30751,Comedy
4420,Comedy
4591,Comedy
1583,Sci-Fi
26189,Romance
15085,Mystery
7779,Fantasy
7752,
34173,Romance
14277,Romance
22733,Fantasy
6062,Comedy
32785,None
8157,Fantasy
3906,None
2281,Sci-Fi
9748,None
7505,Fantasy
1591,Romance
10755,Mystery
3475,
15881,Comedy
31927,
25365,Fantasy
8840,
23433,Comedy
2679,Comedy
4533,Fantasy
9100,Comedy
8249,Drama
12123,Comedy
6094,Fantasy
13859,Comedy
17167,Sci-Fi
2789,Fantasy
2156,Fantasy
301,Comedy
13807,
29165,Comedy
32264,
1337,Shounen
1344,Drama
24675,None
16912,Comedy
6271,None
581,Comedy
2523,Romance
10132,None
7170,
23341,Comedy
15717,Romance
19351,Romance
9731,Shounen
1547,Comedy
29511,
3004,Fantasy
1508,Drama
5693,None
13175,Drama
6437,Sci-Fi
3724,None
8214,
3512,Comedy
927,Sci-Fi
2700,Comedy
30385,Fantasy
30445,None
21595,Fantasy
28593,Comedy
454,Fantasy
791,Fantasy
12581,Romance
9165,Drama
4509,
9935,Drama
4014,Sci-Fi
2760,Sci-Fi
4443,Comedy
10524,Comedy
4298,Shounen
8533,Drama
3175,Drama
32503,None
16149,Romance
17791,Sci-Fi
23897,None
28179,Comedy
32233,None
4614,Drama
9290,Comedy
7108,Comedy
835,Drama
2714,Drama
8042,
8011,Comedy
5344,None
2103,Drama
6276,None
11699,Comedy
25833,Drama
33964,Drama
14007,Shounen
5098,Fantasy
1380,Sci-Fi
2885,Comedy
20187,None
5652,
13215,Fantasy
2739,Fantasy
3834,
10832,
28713,Romance
2609,Romance
1777,Fantasy
2155,Romance
19401,None
10562,Shounen
499,Shounen
1832,Drama
9254,Drama
337,Romance
18413,
9424,Shounen
22231,Fantasy
13843,Mystery
15313,Fantasy
2840,Comedy
8812,None
24531,Comedy
20365,None
10194,Comedy
25839,Romance
6872,Sci-Fi
6628,Comedy
8491,Fantasy
21997,Comedy
9880,Fantasy
8584,Drama
3215,None
2423,Fantasy
1977,Drama
7230,
848,
577,Fantasy
3214,
14247,Drama
2059,Comedy
15565,
31923,Mystery
9523,Comedy
5585,
4024,Fantasy
2406,Comedy
19573,Sci-Fi
10349,None
30585,Sci-Fi
4451,Romance
17959,Drama
5475,Comedy
12867,Drama
2566,Comedy
6822,Comedy
3290,Fantasy
8240,Comedy
547,Romance
1630,Comedy
9595,Sci-Fi
27619,Shounen
10901,Drama
2309,Sci-Fi
2023,Shounen
6920,Drama
693,Sci-Fi
6645,Comedy
17205,None
8550,Sci-Fi
14073,Comedy
6557,Fantasy
8178,None
5862,Sci-Fi
20929,None
33498,Shounen
8150,Fantasy
7596,Comedy
1850,Fantasy
30155,Comedy
12579,Shounen
31762,
8141,Comedy
6994,Comedy
3448,
10465,Comedy
1162,Fantasy
1071,Drama
21479,
24713,Comedy
8848,Comedy
9587,Comedy
11595,Comedy
22215,
30912,Comedy
4213,Drama
7759,Comedy
2770,Sci-Fi
4948,
5369,
1582,
25169,Comedy
31668,Shounen
30178,Mystery
33023,Fantasy
2516,Shounen
12411,None
1959,Drama
16233,Drama
16574,Fantasy
1994,Fantasy
33326,Drama
6688,
3120,Romance
1494,Mystery
3518,Fantasy
11769,Comedy
16646,Comedy
7405,
2738,Fantasy
511,Fantasy
23367,Comedy
7376,Fantasy
12433,Mystery
30652,Shounen
15177,Romance
22435,
16397,Romance
31113,
818,Romance
1100,Comedy
21507,Shounen
4599,Fantasy
3115,Romance
5308,
6425,Comedy
6987,Romance
2537,Sci-Fi
7334,Fantasy
17295,Drama
6496,Comedy
9972,Sci-Fi
23333,Sci-Fi
7252,Fantasy
2196,Fantasy
9598,Comedy
17897,None
7723,Fantasy
7169,Drama
9172,
1856,Comedy
3723,Comedy
5725,
29301,Drama
33795,Comedy
18449,Sci-Fi
28381,
4719,
3877,
445,Romance
17969,
4033,Drama
176,
30865,None
7818,Fantasy
16576,Fantasy
19029,Comedy
12131,Romance
24699,Sci-Fi
6077,Comedy
231,Shounen
9164,Drama
25965,Comedy
31049,Shounen
4095,Fantasy
2285,Sci-Fi
6215,Sci-Fi
12485,Mystery
1552,Drama
6992,
32065,Comedy
31091,Comedy
23989,None
6695,Comedy
1628,Shounen
3898,Sci-Fi
7740,
2244,Comedy
2068,
7705,
3989,None
309,Comedy
7610,Fantasy
6095,Romance
1542,
1828,
2019,Drama
3808,Shounen
8152,Fantasy
13993,Fantasy
21809,Comedy
3155,Comedy
11505,
1899,Sci-Fi
1188,Comedy
25641,None
3936,
6523,None
4566,Fantasy
29035,Comedy
839,Fantasy
30390,Comedy
11561,Drama
6899,Comedy
6900,Comedy
2102,Comedy
773,Comedy
13967,Comedy
7691,None
4584,Comedy
346,Romance
7463,Comedy
11537,None
10330,Fantasy
9991,
8132,
15979,Comedy
1157,Sci-Fi
3151,
141,
8196,Comedy
1561,
24417,Comedy
1984,Mystery
7247,Comedy
9782,Sci-Fi
11873,Comedy
1938,Fantasy
32039,Comedy
10263,Sci-Fi
1862,
17879,Comedy
24527,
7939,Fantasy
13143,
4419,Fantasy
3962,Comedy
32932,Romance
5629,Sci-Fi
841,Comedy
10177,
904,Shounen
25495,None
3294,Sci-Fi
33808,
3020,Comedy
11005,Fantasy
1427,Comedy
5723,Sci-Fi
1139,Fantasy
16335,
838,Drama
2083,
14519,Comedy
439,Drama
14583,Comedy
5314,Comedy
10201,
3599,
11791,Comedy
17963,
9002,None
2301,Sci-Fi
29123,None
5474,Fantasy
14231,Fantasy
1202,Fantasy
18767,
23365,None
2981,Drama
18755,Sci-Fi
7491,Fantasy
33045,None
4003,
23409,Comedy
1324,Drama
498,
14095,Comedy
2049,Fantasy
17815,Fantasy
4129,Comedy
12449,
29765,None
7415,None
10481,Romance
2332,Romance
7468,Comedy
11547,Romance
10525,Comedy
32309,Drama
686,Sci-Fi
9794,Comedy
648,Romance
4484,Drama
20053,None
5133,Sci-Fi
6074,Sci-Fi
2689,Sci-Fi
21523,
2823,Comedy
5289,
12877,Drama
2830,Drama
1283,Fantasy
7290,
2287,Fantasy
1056,Romance
10477,Comedy
4713,Romance
3406,Comedy
5876,Fantasy
9951,None
2092,Romance
1909,Romance
13789,None
8792,Comedy
32927,
5584,
7876,Fantasy
20555,
854,Sci-Fi
33902,Drama
2388,Comedy
31221,Mystery
5462,Comedy
28251,Comedy
31551,Comedy
14949,Comedy
7739,Comedy
8216,
1224,Shounen
5421,Sci-Fi
2414,Comedy
22547,Fantasy
7597,Comedy
11705,
5689,Drama
426,Comedy
7867,
24127,
2545,Drama
32548,None
5287,Comedy
6875,Drama
3889,Comedy
6932,Comedy
4461,Drama
8919,None
8431,Comedy
4187,None
24835,Comedy
571,Romance
2567,
30686,Fantasy
6385,Fantasy
13855,None
5080,Fantasy
3509,
10301,Comedy
17165,Sci-Fi
9768,Fantasy
7510,Drama
8964,Comedy
11099,Comedy
13495,None
12121,None
2690,Mystery
2015,Comedy
1026,
31994,
1484,Fantasy
204,Comedy
7770,Comedy
4444,Comedy
12589,
9846,Mystery
767,Comedy
2827,Comedy
3506,
3840,
11471,None
6680,
15883,Fantasy
2066,Sci-Fi
7427,Shounen
2473,Comedy
31065,
6965,
30922,Fantasy
5783,
9423,None
6327,Fantasy
32959,Comedy
10581,Sci-Fi
1093,Comedy
8464,Comedy
7549,Fantasy
756,Romance
31669,Comedy
30916,None
18003,Comedy
2179,Romance
748,Romance
31736,Fantasy
6918,
28433,Sci-Fi
30100,Fantasy
3135,Fantasy
25567,Sci-Fi
9282,
22055,Mystery
1200,Fantasy
28791,
32083,
3845,
9043,
1885,Fantasy
2226,Fantasy
8842,Comedy
31676,Fantasy
14663,
3642,Fantasy
31133,
17379,
10199,Fantasy
13965,Comedy
4616,Comedy
1228,Fantasy
21999,Comedy
17727,Comedy
1156,Mystery
10354,Drama
23735,Comedy
1955,Fantasy
3595,
2461,
2851,Comedy
8312,None
13927,Sci-Fi
6889,Sci-Fi
8928,None
25967,Comedy
5469,Drama
6484,
2693,Comedy
3813,Romance
2322,Shounen
1234,Romance
9944,None
6071,Fantasy
766,Drama
556,Romance
669,Romance
2791,Comedy
14049,
11693,Drama
3336,Fantasy
2304,
1975,
17237,Comedy
12065,
28447,Fantasy
12367,
7416,None
2314,
16363,
22831,
16211,Fantasy
23037,Comedy
1468,Shounen
1055,
2723,Comedy
19235,Fantasy
19165,Comedy
2833,
3434,
9911,None
932,Sci-Fi
588,Romance
12965,Fantasy
1926,
23753,Sci-Fi
8180,
7532,Fantasy
7294,
1874,Comedy
25543,
3183,Shounen
1175,Shounen
1940,Sci-Fi
3600,
1099,Fantasy
31402,Fantasy
2421,Comedy
32816,Shounen
13983,Comedy
11919,Romance
5628,Sci-Fi
2051,Sci-Fi
3675,Sci-Fi
5673,Drama
19959,Fantasy
2824,
12447,Comedy
33522,Shounen
16508,Comedy
15993,None
31454,Sci-Fi
29975,
3178,Fantasy
17887,Sci-Fi
10751,Fantasy
1990,Fantasy
9098,Fantasy
21587,Sci-Fi
10688,Drama
22031,
10869,Shounen
1452,Romance
1979,
31581,Sci-Fi
14359,Fantasy
16738,Fantasy
20355,None
30137,Shounen
7621,Fantasy
15043,Comedy
2892,Comedy
28093,Fantasy
7363,
3259,None
19769,Fantasy
21013,
545,Comedy
31111,
12393,Comedy
8446,Fantasy
34048,
7004,Comedy
989,
3818,
27677,
3762,Sci-Fi
5923,
20587,Drama
25431,Fantasy
310,Comedy
29876,Romance
5052,Drama
19431,Comedy
18953,
25429,Romance
10908,Comedy
31044,Fantasy
22847,Drama
8316,Comedy
12141,Fantasy
4689,None
28811,Comedy
624,Comedy
5085,Romance
12677,
2781,Mystery
2476,Romance
6268,Romance
10718,Drama
25635,Sci-Fi
30648,Comedy
17209,None
14367,Shounen
3787,Sci-Fi
5515,
1349,Sci-Fi
32171,Fantasy
32353,Comedy
7164,Fantasy
1106,Comedy
5178,
23179,Comedy
31137,
32248,
33281,Comedy
32805,Comedy
10796,Comedy
2291,
28925,Comedy
32826,None
5503,None
20855,
4534,Sci-Fi
4907,Sci-Fi
10766,Mystery
9445,None
515,Fantasy
4126,None
8409,Comedy
1838,Romance
21649,None
3176,Sci-Fi
9575,Fantasy
17787,Sci-Fi
30851,
2095,
33734,
3759,Romance
2245,Romance
23151,
32343,Fantasy
4685,Fantasy
29801,Drama
10261,Comedy
4615,Fantasy
2536,Sci-Fi
25077,None
3764,Sci-Fi
2754,
2575,
3525,
32747,None
22099,
2483,
3576,Fantasy
29517,
1097,Drama
17719,Comedy
18729,Romance
18365,Comedy
1155,Sci-Fi
22381,Fantasy
10736,Fantasy
28715,
3398,Sci-Fi
25889,Comedy
546,Romance
6076,Drama
8939,Sci-Fi
29974,
32745,None
24817,Shounen
15577,Fantasy
19581,Sci-Fi
1084,Drama
12755,Fantasy
25113,None
8130,Comedy
2468,Drama
16345,Comedy
18039,
25441,Comedy
15505,Fantasy
1786,Romance
32563,Fantasy
17871,Romance
1267,Fantasy
2163,Comedy
5157,Shounen
7156,Sci-Fi
10501,Comedy
29823,Comedy
23483,None
8490,Fantasy
10691,None
19871,Fantasy
33709,Fantasy
2775,
4917,Sci-Fi
881,Romance
1284,Comedy
9978,
2305,
23099,Comedy
23621,Romance
1167,
5027,Comedy
18205,Comedy
9829,
23825,Fantasy
12665,Comedy
3080,
8921,
3060,
33392,Comedy
319,Fantasy
27997,None
32600,
3726,Drama
1036,Romance
1150,Fantasy
3258,Sci-Fi
17351,Comedy
33201,Comedy
216,Comedy
6704,
4471,None
8337,Fantasy
7668,Romance
29758,Mystery
24109,
7174,None
19447,Fantasy
28815,Comedy
1269,
6985,Romance
7420,Drama
14537,Fantasy
31827,Comedy
8855,Fantasy
31977,Romance
32349,Comedy
4091,None
31865,Romance
4460,
328,Romance
9385,Sci-Fi
8668,None
31072,Comedy
21067,Comedy
25049,Comedy
3849,Comedy
28227,Drama
6718,
27789,Fantasy
12145,Comedy
10799,None
8551,Sci-Fi
3104,
12569,
9940,Drama
2079,Fantasy
25999,Comedy
3630,Sci-Fi
30886,None
23423,Romance
33164,Fantasy
4097,
31890,Comedy
12135,
2906,Sci-Fi
1037,Fantasy
6641,Comedy
6809,None
4264,
5920,Comedy
19397,Fantasy
8181,Sci-Fi
6443,Comedy
294,Sci-Fi
19521,None
9646,
31064,
22497,Fantasy
12971,
1947,Fantasy
6993,Comedy
1740,Drama
321,Comedy
28247,Comedy
6311,Comedy
9239,
5293,Romance
12881,Romance
23903,Comedy
8707,
32338,None
5931,Comedy
15423,None
3205,None
3669,
3461,
9264,Drama
11543,None
2465,Comedy
32748,None
13195,Fantasy
1769,Comedy
22735,None
3095,Comedy
24179,None
5640,Drama
13691,Drama
5263,None
12851,
25875,Comedy
32382,Drama
2183,Shounen
29291,
6419,Romance
7953,Sci-Fi
27417,
858,Sci-Fi
31109,Romance
29778,None
31035,
1991,None
8667,Fantasy
7461,Comedy
8443,Comedy
14045,Comedy
1912,Romance
10679,Comedy
28991,None
8724,Fantasy
31362,Drama
31846,
1711,Romance
6798,None
1226,Sci-Fi
7257,Fantasy
1148,
19133,Comedy
15743,Comedy
33798,
7771,Fantasy
4158,None
5785,Fantasy
18109,Comedy
3157,Fantasy
8213,Comedy
3805,None
3264,None
275,Comedy
361,Drama
32898,
20961,
1098,Fantasy
1378,
1227,Shounen
8176,Comedy
30909,Fantasy
366,Comedy
1351,
1268,Drama
33548,Comedy
2607,Comedy
2292,
12157,
5918,Mystery
2065,Sci-Fi
18557,Drama
11043,Sci-Fi
307,Fantasy
1908,Romance
9878,Fantasy
31631,Fantasy
3480,Sci-Fi
13673,
32961,
15769,Fantasy
33775,
23679,Comedy
17965,
9528,Sci-Fi
6800,Sci-Fi
2882,Fantasy
15749,None
33236,None
31018,Comedy
11795,
24855,
22835,Comedy
10217,None
5472,Drama
2527,Sci-Fi
31793,Comedy
4688,Comedy
4130,Comedy
32772,
1245,Sci-Fi
32521,Comedy
31790,Comedy
56,Sci-Fi
1665,
4522,
18599,Comedy
3763,Sci-Fi
17397,Comedy
2382,
1623,Comedy
4210,Drama
16317,Comedy
3267,Fantasy
28959,Romance
5415,Romance
32695,None
9087,Fantasy
29323,None
1643,Comedy
1625,Sci-Fi
16506,None
3685,None
32750,None
6189,
17127,Comedy
32139,
9732,None
824,Romance
22983,Fantasy
30133,Drama
9045,
17141,None
16636,Comedy
7915,Comedy
1644,Fantasy
14347,Drama
8706,Comedy
5090,
10701,Sci-Fi
15133,Fantasy
31318,Fantasy
7139,Fantasy
8333,Fantasy
24275,Comedy
31738,Comedy
21641,
8241,Comedy
11763,
12133,
3498,
2616,None
9393,
10545,Fantasy
20913,
982,Comedy
9409,
30289,None
17733,Comedy
1928,
4012,
24975,None
5501,
1220,Romance
2072,Comedy
510,Romance
28419,
18643,None
8936,Drama
28665,None
19727,None
1939,Fantasy
33508,Mystery
3820,
30813,Romance
15795,Sci-Fi
18419,Comedy
7518,
29943,
26079,Sci-Fi
19519,None
33911,Comedy
7466,Comedy
9205,Comedy
11715,Comedy
12237,
3235,Shounen
10519,
1440,Shounen
8963,Comedy
1790,Romance
4660,Fantasy
21081,None
1223,None
30053,None
30746,Comedy
22295,Romance
9627,Comedy
33244,Comedy
29770,None
2910,Comedy
34367,Shounen
6355,Comedy
6792,Comedy
1154,Drama
676,Drama
6412,None
16405,Comedy
23551,Comedy
6721,None
17693,None
19187,None
33905,None
668,Comedy
32256,Sci-Fi
13233,Comedy
2091,Romance
9167,None
20557,Comedy
23781,Comedy
33985,
7122,Sci-Fi
5889,
28537,Fantasy
1115,Romance
2600,Shounen
1620,Comedy
5907,Fantasy
5260,
1767,
30499,None
8722,Fantasy
9608,Comedy
4923,
23213,Comedy
5875,Comedy
2346,Drama
5842,Comedy
3990,None
16023,Romance
12101,
23229,Comedy
29834,Drama
16381,Fantasy
1866,Shounen
27613,Comedy
32571,Comedy
22137,
5620,
33105,Comedy
16648,Comedy
29707,None
27757,Romance
5167,Drama
3152,
2782,Fantasy
32954,Comedy
832,
3390,Fantasy
20463,None
23837,
3573,
17891,
31777,
32879,Fantasy
4823,None
9279,Drama
32947,Drama
3025,Fantasy
3968,
1685,Comedy
13255,None
7561,Comedy
2080,Comedy
2261,
16255,None
9708,
24995,None
31143,Comedy
32735,Drama
786,Fantasy
23895,Comedy
8664,Fantasy
3863,Comedy
3192,Fantasy
30358,
8631,Comedy
16319,Romance
1664,Shounen
6787,Fantasy
11717,Fantasy
4452,Comedy
13299,Romance
2574,
8972,
4318,Fantasy
1989,Comedy
2727,Comedy
16798,
1176,
1973,Mystery
29772,
11735,Fantasy
983,Comedy
3499,Sci-Fi
1927,
32755,None
28439,None
30080,None
27503,
2525,Comedy
8619,
16183,Comedy
26085,Comedy
2731,
7985,Fantasy
31972,None
5270,
33746,Comedy
30382,Romance
7786,
20705,
24637,Comedy
2365,Fantasy
4540,
2308,Drama
7807,Comedy
16377,Comedy
574,Fantasy
33366,
12399,
32454,Shounen
10904,
9365,Comedy
32853,None
31710,Fantasy
8526,Sci-Fi
19185,None
1775,Fantasy
2599,Shounen
15391,Sci-Fi
13373,None
31830,None
29757,
19237,Fantasy
5492,Sci-Fi
1712,Sci-Fi
1743,Comedy
9667,None
5662,None
9521,
7248,
1076,
1692,Drama
3843,
1586,
4908,Drama
30199,None
8920,None
8231,
12907,Fantasy
21773,None
5372,
30091,Fantasy
33771,Comedy
1992,Comedy
9502,None
23259,Sci-Fi
31769,None
2278,Comedy
6907,Comedy
20667,
3328,Comedy
23595,Sci-Fi
21009,
28631,None
6607,
21775,Romance
3430,
29585,
17267,Mystery
1933,None
10958,Comedy
31300,None
1271,Comedy
21421,None
15937,Fantasy
9826,None
4103,None
3736,Comedy
23029,Fantasy
3821,
2522,Sci-Fi
2311,None
31073,Comedy
1766,Fantasy
10813,Drama
16169,Comedy
4967,Sci-Fi
30967,Fantasy
31157,Comedy
31467,
2876,Fantasy
5878,Fantasy
4104,Comedy
4929,
33213,Comedy
6513,
15127,None
10373,Romance
4718,None
281,Comedy
11087,
13041,
3625,
13407,Fantasy
8554,Drama
13249,Comedy
33549,Comedy
21427,Comedy
1936,Romance
3496,Fantasy
31549,Comedy
21771,None
16247,Mystery
32564,
30920,Sci-Fi
5232,None
10375,Drama
4147,Fantasy
21821,
9053,
13309,Fantasy
33274,Comedy
13427,
611,Sci-Fi
16251,
6038,
1183,Shounen
1442,Sci-Fi
16936,Comedy
695,Romance
9629,Sci-Fi
17513,
11511,None
25943,Fantasy
8659,
1831,
31310,Comedy
6266,Drama
31377,
1058,Comedy
2078,Fantasy
21715,None
625,Comedy
619,Shounen
2767,Fantasy
6947,Sci-Fi
1411,Sci-Fi
5330,None
2056,Shounen
33912,Comedy
21267,None
13693,Sci-Fi
17293,
22293,None
32438,Mystery
10735,Sci-Fi
2094,
19469,Shounen
32595,
9561,Comedy
31966,
6835,None
1342,Drama
5053,Sci-Fi
7453,None
8669,
2837,Comedy
19233,None
4458,None
8628,Fantasy
3684,Sci-Fi
32608,
32618,Fantasy
33187,None
31252,
4058,
21055,
8697,None
9741,Romance
816,Comedy
2529,Fantasy
25873,Fantasy
991,Comedy
5926,Mystery
8898,None
5647,
10463,
30463,Fantasy
20713,Comedy
2081,Comedy
29825,Comedy
11661,Comedy
13141,Comedy
7314,Fantasy
19945,Comedy
30234,
8643,Romance
5648,Comedy
3127,
5237,Drama
10313,Fantasy
4042,Comedy
33011,Fantasy
10391,Comedy
6667,None
6184,
11269,
8660,Comedy
32191,None
3473,None
25891,Comedy
11789,Fantasy
4709,None
31908,None
29822,Comedy
13089,Comedy
4939,Comedy
9361,
8162,Fantasy
3886,Comedy
30425,None
7155,
5624,
1811,Sci-Fi
19137,None
32761,None
27793,None
6305,
6684,Comedy
22943,
2069,
25639,None
21591,Fantasy
31880,None
1776,
9324,Comedy
1611,Shounen
17707,Comedy
28077,None
1759,Sci-Fi
32875,Comedy
8704,Fantasy
1622,Fantasy
17811,Fantasy
24011,Fantasy
21089,None
23375,None
3640,Comedy
23835,Sci-Fi
24199,None
354,Comedy
28775,Fantasy
28813,Comedy
17245,
15893,Comedy
13259,None
2780,Comedy
7524,None
33910,None
30576,None
28401,
6390,Sci-Fi
32781,None
10407,None
12603,Drama
3929,Comedy
1745,
1244,Sci-Fi
2053,Sci-Fi
4150,Sci-Fi
10417,None
31618,
5051,
22469,
3743,Mystery
2785,Sci-Fi
1027,Shounen
1338,
12501,Comedy
31904,Shounen
10780,Sci-Fi
6777,None
24123,Comedy
21663,
20869,Comedy
25271,None
3070,Sci-Fi
24437,Comedy
11447,None
2453,Drama
13083,None
1160,
34013,
20329,Comedy
19925,Comedy
6978,Drama
22225,Comedy
16371,Comedy
11659,Fantasy
7862,None
2384,Comedy
32737,Comedy
8220,Comedy
25991,Fantasy
2058,Comedy
9650,None
8626,
24321,None
3661,Romance
2524,Comedy
5799,Romance
4398,Fantasy
19337,None
8297,
1656,Comedy
5193,None
23917,None
2779,Drama
1343,Drama
9861,
1667,Shounen
2220,Drama
503,Drama
25975,Comedy
33544,Comedy
13375,None
1708,
22093,
33449,None
1937,Fantasy
24201,None
19287,None
3511,
15653,
1052,Shounen
18231,None
26015,Comedy
1105,Comedy
25293,
10258,Comedy
434,
7721,
11799,Mystery
20857,None
24197,None
29515,Sci-Fi
30766,None
6061,Fantasy
1820,
13857,None
9662,
4927,
30862,None
7374,Drama
305,Comedy
2839,Comedy
22411,
2622,Sci-Fi
6797,None
30534,None
22955,Comedy
10347,Fantasy
964,Comedy
18133,Comedy
5631,Drama
11189,None
30826,Comedy
15535,
5447,Romance
33462,Comedy
1741,Comedy
29353,Fantasy
10360,Shounen
33170,Drama
33909,None
17697,Comedy
30324,
31498,Comedy
30394,None
10355,Comedy
1640,Sci-Fi
1216,Romance
7504,Drama
25439,Comedy
10838,Comedy
7450,Comedy
2528,
32950,None
12993,None
13479,Sci-Fi
4098,None
13971,Fantasy
31519,Comedy
8701,Comedy
3429,
2258,Sci-Fi
10801,Comedy
2482,
1613,Comedy
31165,Drama
22467,
2391,Fantasy
2538,Romance
2249,
29141,Comedy
10105,Fantasy
22205,Shounen
18603,
9170,Sci-Fi
22841,None
19239,Fantasy
6525,Comedy
18831,
31568,None
24181,
23061,Fantasy
2719,Fantasy
20581,Mystery
5632,Fantasy
2455,Sci-Fi
9392,
17849,Comedy
31807,Comedy
10511,
2364,
7511,Fantasy
15021,Drama
32886,None
28041,
3597,Fantasy
1252,Romance
25973,Comedy
2082,Romance
7296,None
21471,
31747,Comedy
24315,
24719,Fantasy
25591,Shounen
33578,Fantasy
18375,Comedy
23157,
30489,Comedy
32856,
24237,None
24139,
4827,None
20951,
32854,Comedy
6937,Drama
7244,Comedy
19481,
27949,Fantasy
8773,
2790,Comedy
13519,Comedy
6491,
33803,
9910,
2003,Mystery
10979,Comedy
29850,None
19217,None
17048,Sci-Fi
32749,
7451,Comedy
9850,None
10104,Mystery
8752,None
10941,None
30473,Drama
3517,Comedy
1982,None
31115,Comedy
3817,Sci-Fi
8682,None
32084,Comedy
7482,Romance
23079,Romance
7255,Comedy
31641,None
22473,
31624,None
9967,
5246,Comedy
1627,
13369,Comedy
5549,Comedy
28987,None
19755,Comedy
16373,Comedy
1772,Fantasy
33692,Comedy
8696,None
7258,Fantasy
19977,Sci-Fi
8731,
2941,
2521,
11389,Fantasy
8782,Fantasy
32346,Fantasy
19219,None
31107,None
29955,None
7782,Comedy
2737,Drama
19207,Comedy
8710,Comedy
6183,Fantasy
28809,Comedy
31494,Comedy
17161,Comedy
19279,
3772,
2591,
1515,Shounen
7423,Fantasy
12295,None
30251,
15891,
32934,Comedy
21107,
29609,None
3320,None
30428,None
18425,Comedy
2088,Sci-Fi
19171,Sci-Fi
5873,None
20547,Sci-Fi
12789,Fantasy
33103,
2147,Romance
6131,Comedy
2317,Comedy
17843,Comedy
8718,Drama
7528,Fantasy
23935,Shounen
7497,None
13515,Comedy
27687,Comedy
3605,Romance
32764,None
31439,Comedy
8774,Fantasy
33245,Comedy
15525,None
3026,Romance
20919,
6939,Fantasy
4252,
32606,Fantasy
12599,Drama
1725,Romance
24633,None
28717,None
30840,Comedy
32697,Romance
1341,Drama
1340,
16656,
1819,
28057,
8772,
6843,None
8717,None
3596,
25393,
30600,Comedy
27437,Fantasy
1059,Sci-Fi
10674,Comedy
4391,
29956,None
27927,Comedy
7475,Romance
32789,
29629,None
7523,Comedy
7569,Comedy
8993,
6318,Comedy
13085,None
29946,None
29771,
29673,Comedy
18723,
21215,
30739,Comedy
30341,None
2462,
15533,None
31309,None
12561,
2983,Mystery
1075,Comedy
5826,None
7448,Comedy
21607,Fantasy
1285,
10954,
28241,
1596,Shounen
1528,Comedy
28305,
9356,
1705,Shounen
2897,Comedy
7060,Sci-Fi
32289,
34324,None
7530,Fantasy
28355,
2765,
32344,None
14743,Comedy
8679,Comedy
31102,None
25377,None
4176,Comedy
5304,Comedy
2054,Fantasy
21875,None
19209,
21717,None
1949,Drama
33693,Comedy
14023,None
30075,None
3463,Sci-Fi
12865,Comedy
32811,None
5869,None
16389,Comedy
15389,Comedy
30160,
7449,Comedy
17163,Comedy
11729,Comedy
25545,
31426,Comedy
13087,Comedy
5025,Comedy
30105,None
28639,None
31108,None
30162,
1751,Comedy
31512,None
28653,None
22471,
8935,Comedy
3882,Sci-Fi
13439,
7243,Comedy
30336,None
28531,Sci-Fi
18457,Comedy
32767,None
7488,Fantasy
30947,
15045,Drama
14479,Fantasy
14563,Comedy
29701,Comedy
15529,None
8719,
6935,None
15545,Comedy
13441,Fantasy
25461,None
537,
17353,None
9509,Mystery
29347,None
32813,None
32377,None
30782,Fantasy
30433,None
1455,
6827,Fantasy
12521,None
30850,Sci-Fi
33512,Comedy
6856,None
28245,Comedy
17395,None
6090,
1833,
30948,None
24443,Comedy
27785,Comedy
6847,None
28045,Fantasy
2362,
33113,Romance
3695,Fantasy
29455,
2022,Fantasy
33572,None
6829,None
30327,None
23759,Comedy
2796,Comedy
30393,None
31244,None
30076,None
2219,Romance
28953,
29904,None
21179,
31491,Romance
1053,Romance
10743,Drama
10639,
31262,None
3516,Comedy
11579,
30430,None
8681,
1355,
33493,
3799,Comedy
29173,None
33026,Comedy
30241,None
30330,None
3306,Romance
11679,Comedy
32291,Drama
7446,Comedy
29633,None
19125,
9506,Comedy
2262,Shounen
681,Comedy
24861,None
1031,
1855,Fantasy
7843,None
20725,None
31834,None
1287,Drama
28687,None
8958,Comedy
2967,Mystery
4390,Comedy
2181,None
32384,
23401,
6281,Sci-Fi
10710,None
7445,Comedy
24363,Comedy
23387,
30073,None
25549,None
30334,None
29932,None
2730,Romance
28827,Comedy
33871,Comedy
28049,
675,Drama
28765,None
1560,Sci-Fi
31695,
21833,Fantasy
6181,Fantasy
30405,
10003,Comedy
22059,None
4395,None
31912,Fantasy
28955,Mystery
18795,Sci-Fi
33434,Comedy
28051,
23933,Shounen
23053,None
13669,Fantasy
5874,None
994,Mystery
22175,None
32790,
28761,None
9689,
29731,Comedy
725,Drama
33545,Comedy
24807,None
30077,None
5322,Sci-Fi
7273,
5017,None
31507,None
32803,None
32247,
2310,
3064,
28197,
32296,
15455,Fantasy
31257,None
3513,Romance
4761,Comedy
7494,Fantasy
5872,None
11411,Sci-Fi
6857,
10406,Comedy
8064,Fantasy
8778,
6848,None
9337,Comedy
8952,Comedy
18841,Romance
14235,Fantasy
29107,
11867,Drama
6769,None
7021,Comedy
5871,
5880,Comedy
30081,
29411,None
4389,Comedy
17659,Sci-Fi
9221,
4392,Comedy
10859,None
3252,
30404,None
31760,None
6836,
6846,
1286,
